UserID,Age,Income,EmploymentStatus,Occupation,EducationLevel,FamilySize,Location,RiskTolerance,SavingsAmount,InvestmentTypes,InvestmentAmount,DebtAmount,CreditScore,Expenses,ExpenseCategories,FinancialGoals,BudgetPlan,TransactionID,TransactionDate,TransactionAmount,TransactionType,MerchantCategory,PaymentMethod,PortfolioID,AssetClass,AssetValue,ReturnRate,Liquidity
708142,41,72121.52570443615,Student,Visual merchandiser,Bachelor,3,Colombia,Low,11493.764541828432,Real Estate,21862.28,491.06,622,85777.05,Transportation,Republican get campaign step beautiful first.,Nearly defense turn its then same ball.,9b3e16a0-5f33-4f43-84b9-e5fc3425bfc3,2020-12-21,798.0,Credit,Entertainment,Cash,9f4a8834-7ba8-45b6-98e3-d94a3f1071f3,Mutual Funds,20920.26,0.031,0.65
110922,54,65237.33438495517,Unemployed,Writer,Master,1,Greece,High,6241.044749524079,Real Estate,97903.2,20815.15,306,48041.26,Misc,Stuff her majority majority often participant however expert.,Very increase sure federal person pick.,7e63478d-9414-4a0f-9e38-591a2b9eb284,2023-08-16,478.94,Credit,Education,Credit Card,e35e5530-25ef-4ded-866c-811f57c219b4,Real Estate,27186.12,0.188,0.86
738430,30,67726.51172168294,Unemployed,Ranger/warden,Master,4,Paraguay,Low,7868.212018972284,Bonds,42017.61,7517.45,354,133452.88,Food,Thing sell billion case pattern shoulder next.,Free particularly health air at sure specific edge.,b66476e9-b460-4c25-8e28-5594df8d9628,2021-02-07,8702.42,Credit,Misc,Credit Card,88d4e18c-be1e-4a9b-be64-f20dc2542c35,ETFs,21864.23,-0.032,0.29
632121,63,57766.62252701498,Employed,"Solicitor, Scotland",College,5,Kiribati,High,10566.352052688822,Stocks,54608.62,3352.4,666,78812.78,Misc,Friend rise plan success impact.,Position suffer feel.,7f54512b-578d-4fc7-b30c-59ea5f59e6c0,2021-09-17,3611.85,Transfer,Food,Check,15617d34-01b8-427e-b625-09c4df4c276c,Bonds,26115.38,-0.047,0.38
370345,22,59204.58373652349,Student,Race relations officer,None,4,Benin,Low,6659.27957230503,ETFs,16610.1,48848.81,422,120542.29,Transportation,Behavior financial change miss president among.,Machine student phone car common traditional short.,1bcf4c75-70d8-4517-8083-f261b8b47ef2,2021-10-15,5307.41,Transfer,Food,Check,1119249f-0146-48e9-b84a-2c4220549f1f,Stocks,12435.68,0.172,0.67
818569,20,61806.906298230795,Employed,Building control surveyor,PhD,6,Anguilla,Low,7763.390521706244,Stocks,37755.66,15592.03,372,83350.95,Entertainment,Quickly girl north food ago process push.,Choose box move film chance.,71b09fd8-4dbd-4259-a5b2-cf2ce2734f82,2023-02-28,2756.2,Transfer,Misc,Cash,79f6edd6-ea5f-4487-9e99-09819c9198c5,Mutual Funds,16595.59,0.143,0.51
498695,60,54229.17105656632,Self-employed,Accounting technician,College,2,Djibouti,Low,10339.277552637017,Real Estate,34808.56,9383.72,365,55091.2,Healthcare,Would seek investment since or personal.,Window sing garden movie character reality present.,12bb7faf-37ec-40cf-9683-f8911abe6e31,2021-09-04,3003.07,Credit,Entertainment,Check,fa39c559-c76c-4430-8796-1622cef1577e,Mutual Funds,24027.65,-0.143,0.19
654093,32,69046.42027000837,Self-employed,Lawyer,Master,2,Tuvalu,Medium,12423.664086472374,ETFs,95237.69,34702.26,842,79864.5,Food,Particular these fall safe.,Way office happen similar drug.,c73957ec-c373-4cce-a9ea-015d879ba50d,2021-12-05,8010.47,Transfer,Entertainment,Electronic,55531143-aa7a-44d3-9a56-315712e888b0,Real Estate,3052.93,0.069,0.41
999962,67,58958.646908842704,Retired,Call centre manager,High School,4,Georgia,High,6782.25083841269,Mutual Funds,97174.45,26886.57,723,96189.3,Food,Year music wrong night point.,Within price fast police focus personal others.,3a7e62fd-802e-42db-a7a3-59a86f5f9dd5,2021-07-12,1750.63,Transfer,Education,Cash,fcb97ae9-e487-41da-afdb-93455a5a1191,Real Estate,4112.63,0.147,0.2
465821,36,82557.99098060322,Unemployed,"Designer, textile",High School,5,Chile,Low,8326.123339467296,Bonds,57683.64,16551.76,465,127350.65,Healthcare,Company a north not.,So majority bad little especially natural subject.,e9d8189f-c826-43c5-8f61-91d54c081b6f,2021-10-04,7040.94,Credit,Housing,Credit Card,d6f40bec-19d5-486f-9e32-a95a656ba27a,Bonds,1974.11,0.106,0.3
877669,23,83730.95841129142,Retired,Stage manager,Master,2,Greece,Low,7981.757683790016,Mutual Funds,1437.1,3055.39,499,94917.55,Misc,Within kind about next such detail language thought.,Artist time little three surface meeting street that.,80c80cf9-0764-4cfc-a948-c5ec7c5356f3,2020-10-03,248.88,Debit,Healthcare,Electronic,7375332e-23b7-4333-8c9b-1b4217f617a0,Mutual Funds,13012.37,0.1,0.52
537111,32,77605.7128140081,Student,Probation officer,None,4,Germany,Low,12117.995327967306,Bonds,81377.93,23434.71,554,62214.55,Misc,Factor establish central vote democratic those.,Everything method loss night successful heart.,0f2a6201-a970-4e0b-828e-1ae9eccc04e5,2023-06-25,5651.75,Credit,Transportation,Electronic,2b374762-6f01-4f56-92da-32ca4b80e48b,Bonds,10505.31,0.15,0.6
111961,24,43011.068111916844,Self-employed,IT sales professional,Master,4,Guyana,High,10121.09728336379,ETFs,1619.13,7822.65,483,108483.89,Transportation,His home left short culture movement until.,In according look push owner effort.,cce77262-0e7f-440e-b0a3-88bb19da866c,2020-06-28,1818.08,Debit,Education,Electronic,75c28f10-109a-489e-8eba-fd0e83883c05,Real Estate,44212.95,0.084,0.95
983793,42,62989.540952629235,Retired,"Loss adjuster, chartered",High School,6,Burundi,Medium,9601.793043771424,Cryptocurrency,89665.49,17522.64,485,94133.5,Misc,Author bit include situation morning.,Difference big poor force parent once.,83f19dc4-f393-4d13-b02d-be168a9f1353,2023-02-11,5317.39,Credit,Housing,Electronic,3d07eaaf-dce6-4dce-80cc-42aee0e684f1,Real Estate,15616.65,-0.128,0.26
554949,35,44895.730376514024,Self-employed,"Loss adjuster, chartered",Bachelor,5,Turks and Caicos Islands,High,12261.85898124867,ETFs,50208.52,27957.8,330,107850.04,Healthcare,Student lot treat land.,Recognize minute occur doctor movement control.,7fbeb3d3-40be-40d5-906a-e303fafaabaf,2022-05-17,5281.7,Credit,Education,Cash,f04a5873-11c9-41a5-b74b-edfe27b0a5c5,Cryptocurrency,46893.88,0.178,0.47
497364,47,62056.88924418082,Self-employed,Information systems manager,Master,2,Argentina,High,12141.535486038243,Bonds,86775.81,11301.48,806,62873.0,Transportation,Employee product likely because media owner together.,Save economic group consider citizen fine until capital.,0a4d1eb8-68bb-41ea-be0b-4656b5f835b3,2021-10-05,3553.98,Transfer,Healthcare,Check,7c610536-fd34-4c8a-b6d0-998dcc8aad46,Mutual Funds,8540.26,0.096,0.1
858712,58,74207.77291905545,Self-employed,Hospital pharmacist,Master,5,Iceland,Medium,9064.278674977257,Real Estate,69931.71,31441.09,422,120329.79,Education,Home keep interview next most probably.,Now on success woman as technology development.,977bccc2-5c85-42c0-aa74-df0f52be1f06,2023-04-20,4259.66,Credit,Misc,Cash,6047f9cb-c164-4309-baf0-41e9b34390d8,Cryptocurrency,11395.88,0.081,0.96
718799,41,50338.15451382974,Employed,"Doctor, general practice",Bachelor,5,Cocos (Keeling) Islands,Medium,12898.165866067879,Mutual Funds,64891.17,46393.97,639,38998.33,Housing,Item scientist bag lay administration.,Day sister president.,7b4c2fec-bd14-484c-b2a9-d68fb348b0fc,2022-02-09,4295.42,Credit,Misc,Credit Card,3432b20b-0748-4534-be63-d59e6538583e,Bonds,32506.4,0.046,0.53
864321,28,84405.51652109009,Retired,Consulting civil engineer,None,6,Vanuatu,Low,11628.981582910832,Bonds,45599.75,13729.03,391,53989.65,Misc,Mind system subject customer able table during.,Nor investment when least way sell the keep.,597cff60-5258-47c1-b7f0-d3d3b3c54811,2022-03-08,2538.35,Credit,Misc,Cash,8cb6ee5a-8f98-4ffa-8a4c-b3f620598bd3,Stocks,3977.39,0.034,0.44
726481,41,66823.79803812389,Unemployed,"Lecturer, further education",College,5,Dominica,High,10971.92150788668,Cryptocurrency,41038.68,41037.72,396,66714.32,Housing,Include prove performance study kind special own each.,Dream consider reality.,b0a957fc-fe69-487e-84c1-831855a9faed,2021-06-15,297.81,Credit,Misc,Cash,bd27aa15-1f1d-41e5-b47c-987b9bc529d2,Cryptocurrency,3215.89,-0.114,0.61
290836,40,65539.01575596913,Retired,"Designer, textile",High School,2,China,High,8234.16853594656,Cryptocurrency,35221.12,43404.66,713,44827.19,Misc,Western next effort.,Community eat particular order little piece.,2e6fc376-6b25-439c-a911-652d0c32df05,2022-09-23,1205.84,Transfer,Entertainment,Cash,64c9bdb7-8fe0-4bcd-a45e-1fc127056a7d,Bonds,34990.64,0.074,0.73
781526,31,67796.4838274527,Unemployed,Plant breeder/geneticist,High School,2,Turks and Caicos Islands,Medium,11692.419217308456,Cryptocurrency,54246.7,29223.42,696,50695.03,Food,Drop child yes new compare deep.,Exactly game near assume.,417b4bad-f087-44a2-9265-d475f6c1891b,2024-02-19,55.66,Transfer,Food,Electronic,1df803b1-b853-47a8-bf9f-2566c0a7a4cd,Cryptocurrency,36834.78,-0.092,0.51
852697,60,83454.68615331932,Retired,Leisure centre manager,PhD,1,Kiribati,Low,8522.992949304853,Stocks,52316.98,15287.52,717,42325.37,Entertainment,Close wish ask movement find consider door.,System coach model unit energy white.,0d986615-8ef3-4a49-8961-6ee12cb6c6ba,2022-11-08,1990.45,Transfer,Entertainment,Cash,563c4f94-bd18-4f68-b81b-393dc3626b56,Cryptocurrency,27487.31,-0.145,0.78
527529,35,75658.24696850692,Retired,"Psychologist, forensic",College,3,Korea,Low,10842.304881348071,Real Estate,76508.11,31225.05,690,94060.99,Misc,Issue drive remain together.,Degree good civil opportunity.,c6f9de7c-a209-4c22-91a4-7399eb9871a9,2023-07-05,6710.84,Credit,Entertainment,Credit Card,c158daad-cefe-4517-b779-0358326598be,Cryptocurrency,37058.34,-0.148,0.36
170966,62,68909.54019699559,Self-employed,"Administrator, charities/voluntary organisations",College,4,South Georgia and the South Sandwich Islands,Medium,9409.657365044606,Mutual Funds,11338.0,20163.42,785,75759.82,Food,Let back plan home pattern.,Bar standard interesting them trial choose administration.,42945489-1c4b-4825-994f-703934176dc9,2023-01-26,8721.81,Debit,Housing,Check,ded28f6a-b1ae-419f-a15f-adbbd13b7fc6,Stocks,11943.6,-0.156,0.29
329096,61,67514.7855103763,Unemployed,Learning mentor,College,3,Macedonia,Low,6960.890064527837,Mutual Funds,17581.38,12737.47,441,13398.64,Housing,Later spend follow national this like significant.,Issue short analysis live force thank.,ac47194a-803b-4513-8717-cf634ea7b51b,2022-10-20,2004.46,Credit,Food,Check,a23375ff-74be-4af8-8a10-ca2ccf54ba50,ETFs,49172.84,-0.025,0.28
644633,59,70393.44628490927,Unemployed,Geochemist,College,6,Seychelles,Low,9885.65968850559,Real Estate,42838.36,27050.85,651,140937.17,Housing,Economy tax nor method.,Thought unit authority.,ea5604e6-43b6-43fe-99bb-498f6893eee8,2021-07-18,4026.4,Debit,Entertainment,Electronic,86a8e067-cf27-46c8-9497-54ec89251eac,Cryptocurrency,39066.09,0.113,0.73
238639,22,39599.25835264528,Unemployed,Advertising copywriter,High School,5,Cyprus,Low,7476.1253938589125,Cryptocurrency,17689.52,32968.38,487,44170.21,Education,Television interview mission off.,These early because.,3c713e63-63e8-436c-80c8-501f1217fc78,2021-10-19,8226.03,Credit,Healthcare,Check,9e268047-e861-4b73-9f35-7dae459c01be,Real Estate,14620.87,-0.052,0.18
529671,56,66967.6109148301,Retired,Public affairs consultant,Master,1,Namibia,High,12733.667841006896,Stocks,59489.18,3873.81,398,107661.33,Misc,Concern activity medical deal thousand leg.,Deal take dinner mind spend dinner effort space.,ddd58c3f-aaad-4a20-b5d9-247eff0611c2,2023-04-29,9194.64,Debit,Transportation,Electronic,5a4c7d6f-2704-4a0f-9f32-3853432c69d6,Stocks,4388.99,-0.198,0.94
919763,58,68792.17419896043,Unemployed,Corporate treasurer,Master,1,Serbia,Medium,8805.339504151529,Mutual Funds,54276.29,7621.09,618,73314.41,Healthcare,Son contain staff represent brother.,Must strong movement material.,0a66bfb7-891b-4271-8ba0-fe19657985a6,2021-08-01,4395.32,Debit,Misc,Check,6a8fc185-532e-4995-bc43-1ff89431a2b6,ETFs,14186.63,-0.141,0.94
674474,28,38569.45745920896,Retired,Fitness centre manager,Bachelor,6,Netherlands Antilles,Low,8165.877940926563,Cryptocurrency,38156.33,36532.9,663,122014.09,Entertainment,Hold majority chair benefit enter trade.,Effort sing sing.,3d170436-573f-43aa-af7c-c170d7283585,2022-04-15,2542.96,Debit,Housing,Check,01abe0d5-e2b1-4768-8fcb-a54e0cfb273c,ETFs,29340.93,-0.122,0.55
599497,52,74214.98762735362,Employed,Energy manager,Master,4,Antigua and Barbuda,Medium,8041.209254780891,Real Estate,84509.16,13999.28,481,64441.78,Healthcare,Civil suggest woman send to each father.,Idea just newspaper why.,b76861e2-6dac-4c38-8e4c-a9bfdb0ed4a0,2023-11-16,4375.31,Credit,Housing,Check,df7c9cff-3873-4bfb-9501-f2043042e9f0,Real Estate,29610.21,0.157,0.34
135410,64,79696.60825901489,Self-employed,IT technical support officer,PhD,4,Reunion,Low,8388.3976539433,ETFs,68855.07,13146.88,740,58325.78,Entertainment,Entire important onto former.,My need cold suffer think head.,fc4ebafe-58f4-4539-8f0f-95fa8e715153,2023-12-16,3936.85,Credit,Housing,Credit Card,20d29c76-a42d-4f68-9303-a00d4d5008a2,Stocks,22229.66,-0.015,0.45
755145,33,83612.53811227356,Student,Television/film/video producer,None,3,Central African Republic,Low,7841.898436409758,Cryptocurrency,43749.37,5116.11,558,63335.93,Entertainment,Customer sort board as.,Machine reach drive leave news surface drive despite.,543df580-7ece-47b6-b07f-2015ef66a42b,2022-06-19,8232.11,Credit,Food,Credit Card,f066ee74-891d-40ae-9291-d34b290e8370,ETFs,4244.46,0.194,0.2
904813,28,72383.42780809494,Employed,"Administrator, Civil Service",None,3,Bolivia,Medium,12018.650451683046,Bonds,28324.84,39844.22,811,78734.05,Housing,Stand leader opportunity night enjoy least old.,Spring pressure Mrs throughout that carry.,d6f497ff-f8bb-446e-bfd2-961d9cdbd310,2023-01-18,790.26,Debit,Food,Check,04ea5331-08a1-4d98-92f7-e54eb8501a5f,Cryptocurrency,30762.7,0.076,0.82
564371,47,84661.8047998347,Unemployed,Armed forces operational officer,PhD,2,Martinique,High,9879.02196804542,ETFs,62037.65,29365.85,392,111384.99,Housing,Region yeah we shake strong.,Practice huge indicate financial full candidate.,559d27ea-83dc-4857-86d3-fe9a5512928a,2023-05-07,5851.89,Transfer,Education,Check,32b63141-1df8-4a34-b90d-e301c762275b,ETFs,30222.46,0.142,0.02
562115,42,52638.35651991388,Self-employed,Plant breeder/geneticist,College,3,Anguilla,Medium,11621.796408608016,Mutual Funds,92513.56,38302.72,488,137286.32,Housing,Right along reflect current sign usually control pay.,Trouble national former evidence item.,d0a9d6ce-d6f5-468d-a18c-5a783c22f985,2023-08-24,5246.63,Transfer,Healthcare,Cash,f1be334c-d096-432a-88a6-9e27e67fb2e1,Cryptocurrency,43532.32,0.067,0.86
578376,35,37387.91506927532,Self-employed,Senior tax professional/tax inspector,Bachelor,3,United Kingdom,Low,7676.913513508034,Cryptocurrency,85699.73,16508.01,566,22524.53,Misc,Tv heart family parent.,Past establish claim student point end throughout.,611ab5ab-dd5e-4d1b-ad1b-7c3d4d0aeffb,2023-01-09,8307.1,Debit,Misc,Cash,500430a1-3e14-47cb-91fe-06a37322e0c7,Mutual Funds,46045.51,0.08,0.16
560359,58,57686.94871757687,Self-employed,Travel agency manager,High School,5,Hong Kong,Medium,11005.798279364197,ETFs,99536.32,38598.93,711,45689.6,Misc,Our early national air.,Develop child before memory great happen executive.,c7a0f7b6-fb0f-466a-a925-a92982d986f1,2023-09-05,6995.07,Transfer,Food,Electronic,ee628cb5-f093-4ad6-b63e-12eea53f66f1,Cryptocurrency,44870.87,-0.085,0.76
725101,62,70234.55924449931,Self-employed,"Sales professional, IT",PhD,6,Switzerland,Low,11416.439357730711,Stocks,80593.98,29608.5,505,41997.96,Entertainment,Explain thousand ahead.,Economic force current group.,d7e10431-5c79-4353-9a91-fd91ad41f32c,2023-02-06,4750.56,Credit,Food,Electronic,4cfcee26-bea8-4a12-8e53-963694586df3,Bonds,44004.35,-0.062,0.56
492781,53,68300.72397990058,Unemployed,Chemical engineer,Master,1,Kiribati,Low,8705.475131479614,Mutual Funds,10381.2,13861.88,532,61323.27,Healthcare,By school music red career stop.,Another break investment appear.,28cf217f-4915-4341-9732-2e9c77543494,2023-02-21,321.81,Transfer,Food,Check,e97681c0-fc20-4c6d-a158-cb47ddf9c828,Cryptocurrency,7611.54,-0.003,0.9
591139,32,84815.49747108071,Self-employed,Communications engineer,Master,3,Vanuatu,High,12933.469007376374,Bonds,64962.46,40364.98,659,149593.87,Food,Recent life reality play city effort standard.,Good expect up become beat fire.,5aee3a4d-f9b1-43e6-96e4-3186635b325e,2022-08-27,9798.25,Credit,Education,Electronic,b201eda8-f4bf-4dec-963b-cde6e7f3f1c3,Stocks,14364.06,0.027,0.52
142866,61,60390.05675633721,Student,"Engineer, agricultural",High School,2,Holy See (Vatican City State),Medium,7625.481716887378,Cryptocurrency,61626.04,43566.83,383,76994.31,Housing,Truth your she.,Various bring quite.,d18607f0-d649-407d-b1b3-33946148a7fd,2023-11-22,4030.44,Transfer,Healthcare,Cash,13fa0833-f1a1-45b5-98a4-50361b4eb5b5,Mutual Funds,49511.6,0.143,0.62
893634,38,52060.29500286132,Student,Broadcast presenter,None,3,Benin,Low,10631.897897732058,Bonds,41127.97,33424.85,647,33595.83,Housing,Manage finally magazine administration.,Nor wear alone politics career.,96542dd4-b047-4984-b31d-047cd19f016a,2023-09-28,4256.21,Debit,Food,Credit Card,d67dc057-23db-4eb7-82ff-c2f68bf7d4b4,Cryptocurrency,28206.7,-0.145,0.37
786035,67,78770.02043295019,Self-employed,Ambulance person,PhD,5,Algeria,Medium,6611.275147375743,Cryptocurrency,49640.49,23670.34,762,129510.57,Education,Suffer attorney become everybody put exactly lawyer dark.,Into believe space.,b07a71d0-a509-4c0a-8cbf-b4e36afcbcf9,2021-05-06,3106.7,Credit,Housing,Check,d720ed31-f5aa-4d82-8c94-d90b94b47407,Real Estate,6366.28,-0.154,0.27
315084,67,74474.17245729556,Retired,Garment/textile technologist,College,4,Bhutan,Medium,12569.539248294575,Bonds,75172.68,8404.97,396,100301.25,Food,Guy day week type we manager.,Probably loss treatment behavior weight.,00521e8c-50b4-4a1e-aa25-2d19fe0d90f0,2020-07-10,3303.99,Debit,Education,Cash,b8257fc9-950d-4b86-b131-706877314b01,Real Estate,18766.35,0.008,0.99
697167,21,53296.116440224476,Unemployed,Chief Executive Officer,Bachelor,5,Saint Lucia,Low,10897.90890969799,Cryptocurrency,92722.89,39168.25,836,93874.73,Misc,Pattern figure require whole into spend half produce.,Well simple personal writer tax top management.,1f230483-71dd-4dd8-8bc0-c58a75dabc44,2023-06-23,5893.55,Credit,Healthcare,Cash,84f84afa-9cb2-4355-aa9d-0b821ea6fcb9,Stocks,30860.25,0.079,0.48
692446,32,81420.01482276275,Student,Field seismologist,None,2,China,Medium,11753.150496367796,Cryptocurrency,9970.21,49454.36,563,123419.9,Healthcare,Better many fly family throughout.,First he image stock ten between carry spend.,729d8413-cda2-4bba-b2ef-11d58242d702,2020-10-13,7551.21,Transfer,Misc,Cash,0df5abdd-6dd4-47d2-9605-ea8d8fa95ec7,Stocks,26804.71,-0.179,0.63
965509,70,74197.12873720634,Student,Health visitor,Bachelor,4,Niger,High,12445.935650738318,Stocks,44410.34,4566.91,320,128426.36,Transportation,Thousand a everybody.,Chance out three.,5bb2528c-bc00-4b7b-9210-6e6493c9f57b,2021-02-14,7951.24,Debit,Healthcare,Check,2828e26b-2879-456a-aced-7a72f9032b8c,ETFs,15642.38,-0.19,0.01
526002,20,57815.132620293814,Student,Restaurant manager,College,1,Mayotte,Low,13173.60734280885,Bonds,58123.36,40167.69,362,147082.61,Misc,Case nature plan speech think.,Property born role speak home game.,1d23ed7e-07c2-41c1-b050-4c2fd644ed0b,2021-12-07,506.72,Credit,Education,Electronic,af7a8f76-9a0f-4da7-b1c3-23fe3ebef73b,Cryptocurrency,45804.28,-0.108,0.57
251325,69,46604.55143798937,Employed,Colour technologist,Master,2,Bahamas,High,12049.093284642562,ETFs,3263.55,7324.58,360,61040.06,Misc,Fact two movie.,List wish style thus leave.,0ad54e12-cbaa-4293-9855-f338ec0ada8e,2021-07-29,5885.55,Credit,Food,Credit Card,53fd3a28-ca68-4cb3-9e9f-c046a4b3c2b7,Mutual Funds,23737.9,0.044,0.81
